,bpp_loss,mse_loss,psnr,loss,flops,params,labels
194,0.9113543033599854,0.0014681061729788,28.332425352432196,2.8206262588500977,47988801536.0,3566915,D3L2e-2N192M160
195,0.9249507784843444,0.0014869440346956,28.277053770599387,2.8587214946746826,49561731072.0,3876099,D3L2e-2N192M192
196,0.9314435720443726,0.0015740179223939,28.029903268991525,2.978454113006592,51134660608.0,4185283,D3L2e-2N192M224
197,0.8425590991973877,0.0016500457422807,27.825040161832213,2.988443613052368,52707590144.0,4494467,D3L2e-2N192M256
198,0.8537787795066833,0.0016762524610385,27.756605715178804,3.033745050430298,54280519680.0,4803651,D3L2e-2N192M288
199,0.7862187027931213,0.0016323862364515,27.87177075659588,2.909137010574341,55853449216.0,5112835,D3L2e-2N192M320
200,1.3615238666534424,0.0012222935911267,29.128244653767034,2.9511165618896484,55986552832.0,3105283,D3L2e-2N224M32
201,1.0744611024856567,0.0012374542420729,29.074708512086595,2.683770179748535,57821626368.0,3465667,D3L2e-2N224M64
202,1.039714813232422,0.0012270638253539,29.111328469893003,2.6355113983154297,59656699904.0,3826051,D3L2e-2N224M96
203,1.060233235359192,0.0012603809591382,28.994981664339896,2.6993587017059326,61491773440.0,4186435,D3L2e-2N224M128
204,0.9122942686080932,0.0013718199916183,28.627028724308428,2.6963462829589844,63326846976.0,4546819,D3L2e-2N224M160
205,0.9517211318016052,0.0013934642774984,28.55904160272658,2.76392149925232,65161920512.0,4907203,D3L2e-2N224M192
206,0.9951305985450744,0.0014964443398639,28.24939432074387,2.941256523132324,66996994048.0,5267587,D3L2e-2N224M224
207,0.8329392671585083,0.0015485419426113,28.10077027182908,2.846817970275879,68832067584.0,5627971,D3L2e-2N224M256
208,0.8062555193901062,0.001555603230372,28.081011636659525,2.829317569732666,70667141120.0,5988355,D3L2e-2N224M288
209,0.8890452980995178,0.0015924989711493,27.979208395730364,2.960090160369873,72502214656.0,6348739,D3L2e-2N224M320
210,0.3931621611118316,0.0036846995353698,24.335979204103822,5.185113906860352,1772634112.0,166915,D4L2e-2N32M32
211,0.5725874304771423,0.0027837280649691,25.55373192068516,4.192825794219971,1838186496.0,220099,D4L2e-2N32M64
212,0.8371641039848328,0.0040186536498367,23.9591942213503,6.063423156738281,1903738880.0,273283,D4L2e-2N32M96
213,0.9085303544998168,0.0044948095455765,23.472887055008353,6.754030227661133,1969291264.0,326467,D4L2e-2N32M128
214,1.3054888248443604,0.0064821350388228,21.882819257868846,9.73550510406494,2034843648.0,379651,D4L2e-2N32M160
215,1.5585064888000488,0.0068772807717323,21.625832447978834,10.502410888671877,2100396032.0,432835,D4L2e-2N32M192
216,1.0229706764221191,0.0053078341297805,22.750826573310764,7.925808906555176,2165948416.0,486019,D4L2e-2N32M224
217,2.298908472061157,0.0044377320446074,23.528389245153797,8.070178985595703,2231500800.0,539203,D4L2e-2N32M256
218,2.2496471405029297,0.0057727238163352,22.38619219898013,9.757074356079102,2297053184.0,592387,D4L2e-2N32M288
219,1.9790910482406616,0.0059659364633262,22.243213761455557,9.737791061401367,2362605568.0,645571,D4L2e-2N32M320
220,0.4201270043849945,0.0038041067309677,24.197473066610012,5.367367744445801,6166298624.0,548931,D4L2e-2N64M32
221,0.5790825486183167,0.0027103808242827,25.669696839355993,4.103932857513428,6297387008.0,653315,D4L2e-2N64M64
222,0.8740831613540649,0.0033760725054889,24.71588234914983,5.264665126800537,6428475392.0,757699,D4L2e-2N64M96
223,1.0852162837982178,0.0034491536207497,24.62287462298848,5.570840835571289,6559563776.0,862083,D4L2e-2N64M128
224,1.3161779642105105,0.0038484567776322,24.147133866779043,6.321095943450928,6690652160.0,966467,D4L2e-2N64M160
225,1.5882419347763062,0.0036051624920219,24.430751559658873,6.276755809783936,6821740544.0,1070851,D4L2e-2N64M192
226,1.9565544128417969,0.0034141477663069,24.667176862959973,6.396653652191162,6952828928.0,1175235,D4L2e-2N64M224
227,2.215268850326538,0.0034754606895148,24.58987619375133,6.735105514526367,7083917312.0,1279619,D4L2e-2N64M256
228,0.763902485370636,0.0029672044329345,25.276525308530935,4.622751712799072,7215005696.0,1384003,D4L2e-2N64M288
229,0.7144054770469666,0.0028495485894382,25.452239331997223,4.420243263244629,7346094080.0,1488387,D4L2e-2N64M320
230,0.4199521839618683,0.0030985139310359,25.08846546905486,4.4495697021484375,13181403136.0,1148035,D4L2e-2N96M32
231,0.644336462020874,0.002785853575915,25.550417137710916,4.267338752746582,13378027520.0,1303619,D4L2e-2N96M64
232,0.7424015402793884,0.002188614802435,26.59830667805096,3.5886950492858887,13574651904.0,1459203,D4L2e-2N96M96
233,0.8045136332511902,0.0021745604462921,26.626285157400797,3.6325294971466064,13771276288.0,1614787,D4L2e-2N96M128
234,0.8095824718475342,0.0021934548858553,26.58871293570678,3.662170648574829,13967900672.0,1770371,D4L2e-2N96M160
235,0.8796076774597168,0.0021685019601136,26.638401809553226,3.699744462966919,14164525056.0,1925955,D4L2e-2N96M192
236,0.9195764660835266,0.0022751241922378,26.429948915205202,3.87837553024292,14361149440.0,2081539,D4L2e-2N96M224
237,0.707513689994812,0.0022823095787316,26.416254470273724,3.675657272338867,14557773824.0,2237123,D4L2e-2N96M256
238,2.3344130516052246,0.0027722609229385,25.57165896693869,5.9397382736206055,14754398208.0,2392707,D4L2e-2N96M288
239,2.7189276218414307,0.0029045422561466,25.36922300896204,6.496284484863281,14951022592.0,2548291,D4L2e-2N96M320
240,0.4245493113994598,0.0031112660653889,25.070628478468343,4.47075080871582,22817947648.0,1964227,D4L2e-2N128M32
241,0.8020453453063965,0.0029508490115404,25.30053011825839,4.63962459564209,23080108032.0,2171011,D4L2e-2N128M64
242,0.7501323223114014,0.0017824082169681,27.489928243880538,3.0681540966033936,23342268416.0,2377795,D4L2e-2N128M96
243,0.8804110884666443,0.0021245286334306,26.727374113115303,3.6433606147766113,23604428800.0,2584579,D4L2e-2N128M128
244,0.8801355361938477,0.0019746660254895,27.045063458865705,3.448188781738281,23866589184.0,2791363,D4L2e-2N128M160
245,2.218296766281128,0.0026976277586072,25.690179781393127,5.726561546325684,24128749568.0,2998147,D4L2e-2N128M192
246,2.204678535461426,0.0026058175135403,25.840560013776397,5.593544006347656,24390909952.0,3204931,D4L2e-2N128M224
247,1.104710340499878,0.0019036591984331,27.20410798329531,3.5804190635681152,24653070336.0,3411715,D4L2e-2N128M256
248,3.158586263656616,0.0027165098581463,25.65988714583593,6.691407203674316,24915230720.0,3618499,D4L2e-2N128M288
249,0.7906095385551453,0.0021102111786603,26.75674080656051,3.5349392890930176,25177391104.0,3825283,D4L2e-2N128M320
250,0.4400217235088348,0.0032644954044371,24.86183938433086,4.685497760772705,35075932160.0,2997507,D4L2e-2N160M32
251,0.7421817183494568,0.0025746130850166,25.89288027853022,4.090466022491455,35403628544.0,3255491,D4L2e-2N160M64
252,1.128381848335266,0.0025445136707276,25.94395211481348,4.437521934509277,35731324928.0,3513475,D4L2e-2N160M96
253,1.2600761651992798,0.0022616940550506,26.45566143526269,4.201409339904785,36059021312.0,3771459,D4L2e-2N160M128
254,0.930571436882019,0.0017296932637691,27.620309059252868,3.180037498474121,36386717696.0,4029443,D4L2e-2N160M160
255,0.9372844099998474,0.0017483002739027,27.57383974390683,3.210948944091797,36714414080.0,4287427,D4L2e-2N160M192
256,1.0990557670593262,0.0016273399814963,27.885217054140394,3.215411424636841,37042110464.0,4545411,D4L2e-2N160M224
257,1.038250207901001,0.001755453296937,27.556107202586443,3.3212172985076904,37369806848.0,4803395,D4L2e-2N160M256
258,1.1288130283355713,0.0016994039760902,27.697033699643153,3.338887929916382,37697503232.0,5061379,D4L2e-2N160M288
259,3.373176097869873,0.0021972660906612,26.58117346489478,6.230720520019531,38025199616.0,5319363,D4L2e-2N160M320
260,0.427766740322113,0.0030380731914192,25.174017675875888,4.378780841827393,49955356672.0,4247875,D4L2e-2N192M32
261,0.674893319606781,0.0019833089318126,27.026096322739686,3.2541866302490234,50348589056.0,4557059,D4L2e-2N192M64
262,0.801031768321991,0.0016934589948505,27.71225314830251,3.003375291824341,50741821440.0,4866243,D4L2e-2N192M96
263,0.9699516892433168,0.001612857566215,27.924039840916187,3.0674729347229004,51135053824.0,5175427,D4L2e-2N192M128
264,1.7338579893112185,0.0019901145715266,27.01121920399604,4.322001934051514,51528286208.0,5484611,D4L2e-2N192M160
265,1.1662273406982422,0.0015035221586003,28.22890166973558,3.1215579509735107,51921518592.0,5793795,D4L2e-2N192M192
266,2.0974795818328857,0.0017698199953883,27.520709025562443,4.399130821228027,52314750976.0,6102979,D4L2e-2N192M224
267,1.3239071369171145,0.0015110597014427,28.20718376498224,3.289040327072144,52707983360.0,6412163,D4L2e-2N192M256
268,1.0694823265075684,0.0015165904769673,28.1913167537935,3.0418081283569336,53101215744.0,6721347,D4L2e-2N192M288
269,2.954099655151367,0.0016686565941199,27.77633030980428,5.124187469482422,53494448128.0,7030531,D4L2e-2N192M320
270,0.4724423587322235,0.0031669307500123,24.993614330652036,4.59103536605835,67456221184.0,5715331,D4L2e-2N224M32
271,0.8266598582267761,0.0024756859056651,26.063044558107737,4.046289443969727,67914989568.0,6075715,D4L2e-2N224M64
272,0.8357231020927429,0.0015840822597965,28.002222696858524,2.895822048187256,68373757952.0,6436099,D4L2e-2N224M96
273,1.4299898147583008,0.0019596938509494,27.07811770086576,3.978571653366089,68832526336.0,6796483,D4L2e-2N224M128
274,1.8401838541030884,0.001866023754701,27.290828319346968,4.266947746276856,69291294720.0,7156867,D4L2e-2N224M160
275,1.974223494529724,0.0017179693095386,27.649845988383547,4.208442687988281,69750063104.0,7517251,D4L2e-2N224M192
276,1.2018191814422607,0.0014256170252338,28.459971267745537,3.0558342933654785,70208831488.0,7877635,D4L2e-2N224M224
277,0.9169213771820068,0.0016209904570132,27.90219541893439,3.025019407272339,70667599872.0,8238019,D4L2e-2N224M256
278,1.330106258392334,0.001410681172274,28.505711299509223,3.1646971702575684,71126368256.0,8598403,D4L2e-2N224M288
279,1.6295011043548584,0.0013174179475754,28.802764243316798,3.3428030014038086,71585136640.0,8958787,D4L2e-2N224M320
280,0.3443472981452942,0.0027971023228019,25.532916461006163,1.2537552118301392,1707016192.0,113539,D3L5e-3N32M32
281,0.3689234256744385,0.0031895779538899,24.962667791443366,1.4059349298477173,1969225728.0,166723,D3L5e-3N32M64
282,0.3140062689781189,0.0033510695211589,24.748165622147148,1.4035227298736572,2231435264.0,219907,D3L5e-3N32M96
283,0.3398422002792358,0.002854943042621,25.44402551699097,1.2680555582046509,2493644800.0,273091,D3L5e-3N32M128
284,0.3469134867191314,0.0030697609763592,25.128954390796654,1.3449695110321045,2755854336.0,326275,D3L5e-3N32M160
